stage,domain,model,arm,seed,group,metric,value,checkpoint_sha256,source
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,Clean,bpb,1.7108540465739337,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,FMT,gen,0.2004,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,FMT,nll,1.4245697395984518,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,FMT,bpb,0.702539882341108,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,ANS,gen,0.4498,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,ANS,nll,3.500834928732839,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,ANS,bpb,0.8081019505045974,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,EVD,gen,0.811,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,EVD,nll,3.8340876096839565,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,EVD,bpb,1.7336019081321112,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,PARA,gen,0.84,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,PARA,nll,3.7594462250875464,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,allenai/Olmo-3-7B-Instruct,selected_recipe,73,PARA,bpb,1.7083570481691965,9e06bcac5d761119dfc44a7edc11c513d584048f5afdf0a08dd531fa847d837f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-allenai--olmo-3-7b-instruct-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,Clean,gen,0.8091,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,Clean,nll,1.7344980684292783,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,Clean,bpb,0.9472150506290541,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,FMT,gen,0.4064,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,FMT,nll,2.01083313244593,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,FMT,bpb,1.198479692136605,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,ANS,gen,0.6707,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,ANS,nll,4.880516878303036,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,ANS,bpb,0.8449316996763209,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,EVD,gen,0.5917,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,EVD,nll,1.880485622505849,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,EVD,bpb,1.0247078078859828,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,PARA,gen,0.8,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,PARA,nll,1.749601893721479,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,71,PARA,bpb,0.9624484190898934,98454c1eeaba5eedcd2041b910a62c334b56b20a5a65a4c90997dac9bf4d3289,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-google--gemma-4-12b-it-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,Clean,gen,0.794,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,Clean,nll,1.7518473360576552,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,Clean,bpb,0.956328289949786,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,FMT,gen,0.4423,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,FMT,nll,2.059048788349634,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,FMT,bpb,1.2165175318376122,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,ANS,gen,0.6787,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,ANS,nll,5.010217835904764,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,ANS,bpb,0.8673859710759884,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,EVD,gen,0.5558,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,EVD,nll,1.9003415181285501,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,EVD,bpb,1.035805972561329,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,PARA,gen,0.78,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,PARA,nll,1.7764497635218526,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,72,PARA,bpb,0.9778004915585643,c81568c58ee472483e08e7cd3134cd1e42f8c52c39eb7602e666444e684a076f,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-google--gemma-4-12b-it-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,Clean,gen,0.8242,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,Clean,nll,1.7363640276530148,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,Clean,bpb,0.9482198956516166,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,FMT,gen,0.4291,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,FMT,nll,2.047421983660779,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,FMT,bpb,1.215046688715395,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,ANS,gen,0.6707,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,ANS,nll,4.968753157889189,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,ANS,bpb,0.8602074648345731,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,EVD,gen,0.5822,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,EVD,nll,1.87574019037849,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,EVD,bpb,1.0222731069108935,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,PARA,gen,0.78,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,PARA,nll,1.755120831300366,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,google/gemma-4-12B-it,selected_recipe,73,PARA,bpb,0.9655188539000049,e7c2b2b2809ebb756ffc4697b0b152ed9962df33d80c560167c17c1ee374a67d,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-google--gemma-4-12b-it-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,Clean,gen,0.4858,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,Clean,nll,3.1071592561454957,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,Clean,bpb,1.6927810926173734,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,FMT,gen,0.0435,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,FMT,nll,0.9260752616120321,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,FMT,bpb,0.6499147589352345,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,ANS,gen,0.6104,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,ANS,nll,3.4861397831658665,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,ANS,bpb,0.8047098523230595,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,EVD,gen,0.3025,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,EVD,nll,3.089042415444862,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,EVD,bpb,1.6857468124300972,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,PARA,gen,0.48,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,PARA,nll,3.1592247565585017,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,71,PARA,bpb,1.7227410327298136,425f086d50629f5d5b890fbf69d4b66be799f31c4110cf503d2d2d34d06348b6,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node1/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s71/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,Clean,gen,0.5066,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
